Source,Target,Weight,Ref,Group,Color,Label,TargetGroup,TargetColor,TargetLabel,Portal
api_tooling:objects:tooling_api_objects_menuitem,api:objects:field_types,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Menuitem,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_colordefinition,api:calls:sforce_api_calls_query,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Colordefinition,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_fieldmappingrow,resource:resource_soap_access_for_objects,7,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Fieldmappingrow,resource,Cyan,Resource,dev_guides
api_tooling:objects:tooling_api_objects_standardvalueset,resource:api_field_descriptions,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Standardvalueset,resource,Cyan,Resource,dev_guides
api_tooling:objects:tooling_api_objects_standardvalueset,api_meta:objects:meta_customvalue,10,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Standardvalueset,api_meta,#dd7a01,Meta API,dev_guides
api_tooling:objects:tooling_api_objects_autoresponserule,api:calls:sforce_api_calls_query,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Autoresponserule,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_entitylimit,resource:resource_soap_access_for_objects,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Entitylimit,resource,Cyan,Resource,dev_guides
api_tooling:objects:tooling_api_objects_entitylimit,resource:resource_access_for_fields,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Entitylimit,resource,Cyan,Resource,dev_guides
api_tooling:objects:tooling_api_objects_entitydefinition,resource:api_primitive_data_types,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Entitydefinition,resource,Cyan,Resource,dev_guides
api_tooling:objects:tooling_api_objects_entitydefinition,resource:resource_access_for_fields,4,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Entitydefinition,resource,Cyan,Resource,dev_guides
api_tooling:objects:tooling_api_objects_entitydefinition,help:reusable,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Entitydefinition,help,#936AAB,Help,dev_guides
api_tooling:objects:tooling_api_objects_apexpagemember,api:calls:sforce_api_calls_create,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Apexpagemember,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_apexpagemember,api:calls:sforce_api_calls_delete,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Apexpagemember,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_apexpagemember,api:calls:sforce_api_calls_describesobjects,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Apexpagemember,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_apexpagemember,api:calls:sforce_api_calls_query,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Apexpagemember,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_apexpagemember,api:calls:sforce_api_calls_retrieve,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Apexpagemember,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_apexpagemember,api:calls:sforce_api_calls_update,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Apexpagemember,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_apexpagemember,api:calls:sforce_api_calls_upsert,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Apexpagemember,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_apexpagemember,resource:api_field_descriptions,2,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Apexpagemember,resource,Cyan,Resource,dev_guides
api_tooling:objects:tooling_api_objects_packageinstallrequest,https:developer_salesforce_com_docs_atlas_en-us_packagingGuide_meta_packagingGuide_packaging_creating_custom_profile_htm,1,xref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Packageinstallrequest,https,maroon,External Link,dev_guides
api_tooling:objects:tooling_api_objects_embeddedservicebranding,https:developer_salesforce_com_docs_atlas_en-us_api_meta_meta_api_meta_meta_embeddedservicebranding_htm,1,xref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Embeddedservicebranding,https,maroon,External Link,dev_guides
api_tooling:objects:tooling_api_objects_flexipage,api_meta:objects:meta_flexipage,4,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Flexipage,api_meta,#dd7a01,Meta API,dev_guides
api_tooling:objects:tooling_api_objects_flexipage,resource:api_field_descriptions,3,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Flexipage,resource,Cyan,Resource,dev_guides
api_tooling:objects:tooling_api_objects_apexcomponent,api:calls:sforce_api_calls_create,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Apexcomponent,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_apexcomponent,api:calls:sforce_api_calls_delete,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Apexcomponent,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_apexcomponent,api:calls:sforce_api_calls_describesobjects,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Apexcomponent,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_apexcomponent,api:calls:sforce_api_calls_query,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Apexcomponent,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_apexcomponent,api:calls:sforce_api_calls_retrieve,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Apexcomponent,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_apexcomponent,api:calls:sforce_api_calls_update,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Apexcomponent,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_apexcomponent,api:calls:sforce_api_calls_upsert,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Apexcomponent,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_apexcomponent,resource:api_field_descriptions,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Apexcomponent,resource,Cyan,Resource,dev_guides
api_tooling:objects:tooling_api_objects_historyretentionjob,api:calls:sforce_api_calls_describesobjects,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Historyretentionjob,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_historyretentionjob,api:calls:sforce_api_calls_query,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Historyretentionjob,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_workskillrouting,api:calls:sforce_api_calls_create,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Workskillrouting,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_workskillrouting,api:calls:sforce_api_calls_delete,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Workskillrouting,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_workskillrouting,api:calls:sforce_api_calls_describesobjects,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Workskillrouting,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_workskillrouting,api:calls:sforce_api_calls_query,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Workskillrouting,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_workskillrouting,api:calls:sforce_api_calls_retrieve,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Workskillrouting,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_workskillrouting,api:calls:sforce_api_calls_update,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Workskillrouting,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_workskillrouting,api:calls:sforce_api_calls_upsert,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Workskillrouting,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_workskillrouting,resource:api_field_descriptions,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Workskillrouting,resource,Cyan,Resource,dev_guides
api_tooling:objects:tooling_api_objects_securityhealthcheck,resource:resource_soap_access_for_objects,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Securityhealthcheck,resource,Cyan,Resource,dev_guides
api_tooling:objects:tooling_api_objects_certificate,resource:resource_soap_access_for_objects,2,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Certificate,resource,Cyan,Resource,dev_guides
api_tooling:objects:tooling_api_objects_certificate,api:objects:sforce_api_objects_recordtype,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Certificate,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_formulafunctionallowedtype,resource:resource_soap_access_for_objects,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Formulafunctionallowedtype,resource,Cyan,Resource,dev_guides
api_tooling:objects:tooling_api_objects_animationrule,resource:resource_system_fields,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Animationrule,resource,Cyan,Resource,dev_guides
api_tooling:objects:tooling_api_objects_animationrule,resource:api_field_descriptions,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Animationrule,resource,Cyan,Resource,dev_guides
api_tooling:objects:tooling_api_objects_auradefinition,api:objects:sforce_api_objects_auradefinition,6,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Auradefinition,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_auradefinition,api:calls:sforce_api_calls_create,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Auradefinition,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_auradefinition,api:calls:sforce_api_calls_delete,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Auradefinition,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_auradefinition,api:calls:sforce_api_calls_describesobjects,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Auradefinition,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_auradefinition,api:calls:sforce_api_calls_query,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Auradefinition,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_auradefinition,api:calls:sforce_api_calls_retrieve,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Auradefinition,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_auradefinition,api:calls:sforce_api_calls_update,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Auradefinition,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_auradefinition,api:calls:sforce_api_calls_upsert,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Auradefinition,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_auradefinition,resource:api_field_descriptions,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Auradefinition,resource,Cyan,Resource,dev_guides
api_tooling:objects:tooling_api_objects_apextestresultlimits,api:calls:sforce_api_calls_create,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Apextestresultlimits,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_apextestresultlimits,api:calls:sforce_api_calls_delete,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Apextestresultlimits,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_apextestresultlimits,api:calls:sforce_api_calls_describesobjects,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Apextestresultlimits,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_apextestresultlimits,api:calls:sforce_api_calls_query,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Apextestresultlimits,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_apextestresultlimits,api:calls:sforce_api_calls_retrieve,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Apextestresultlimits,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_apextestresultlimits,api:calls:sforce_api_calls_update,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Apextestresultlimits,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_containerasyncrequest,api:calls:sforce_api_calls_create,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Containerasyncrequest,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_containerasyncrequest,api:calls:sforce_api_calls_describesobjects,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Containerasyncrequest,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_containerasyncrequest,api:calls:sforce_api_calls_query,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Containerasyncrequest,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_containerasyncrequest,api:calls:sforce_api_calls_retrieve,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Containerasyncrequest,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_apexexecutionoverlayresult,api:calls:sforce_api_calls_query,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Apexexecutionoverlayresult,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_apexexecutionoverlayresult,api:calls:sforce_api_calls_retrieve,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Apexexecutionoverlayresult,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_apexexecutionoverlayresult,api:calls:sforce_api_calls_delete,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Apexexecutionoverlayresult,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_homepagecomponent,dev_guides:resource:resource_soap_access_for_objects,3,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Homepagecomponent,dev_guides,#fe5c4c,Eclipse,dev_guides
api_tooling:objects:tooling_api_objects_homepagecomponent,resource:api_field_descriptions,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Homepagecomponent,resource,Cyan,Resource,dev_guides
api_tooling:objects:tooling_api_objects_homepagecomponent,resource:resource_access_for_fields,2,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Homepagecomponent,resource,Cyan,Resource,dev_guides
api_tooling:objects:tooling_api_objects_searchlayout,resource:resource_soap_access_for_objects,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Searchlayout,resource,Cyan,Resource,dev_guides
api_tooling:objects:tooling_api_objects_formulaoperator,resource:resource_soap_access_for_objects,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Formulaoperator,resource,Cyan,Resource,dev_guides
api_tooling:objects:tooling_api_objects_formulaoperator,resource_files:reusables_global:reusable_apiversion,2,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Formulaoperator,resource_files,Cyan,Resources,dev_guides
api_tooling:objects:tooling_api_objects_metadatapackage,resource:resource_soap_access_for_objects,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Metadatapackage,resource,Cyan,Resource,dev_guides
api_tooling:objects:tooling_api_objects_metadatapackage,api:calls:sforce_api_calls_retrieve,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Metadatapackage,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_apextestqueueitem,api:calls:sforce_api_calls_create,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Apextestqueueitem,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_apextestqueueitem,api:calls:sforce_api_calls_describesobjects,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Apextestqueueitem,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_apextestqueueitem,api:calls:sforce_api_calls_query,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Apextestqueueitem,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_apextestqueueitem,api:calls:sforce_api_calls_retrieve,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Apextestqueueitem,api,#0176d3,API,dev_guides
api_tooling:objects:tooling_api_objects_apextestqueueitem,api:calls:sforce_api_calls_update,1,conref,api_tooling,#d83a00,Tooling API - Tooling Api Objects Apextestqueueitem,api,#0176d3,API,dev_guides
